customer_id,first_name,surname,age,sex,ethnicity,region_key,postcode_area,prior_sector,uc_months_at_start,barriers,barriers_count,disability_or_health,digital_skills,preferred_channel,adviser_id,referred_date
CUS-01987,Nasir,Patel,48,M,Mixed,north-london,NW1,Warehouse / logistics,25,Caring responsibilities;Digital skills;Physical health,3,false,Medium,push,ADV-0122,2026-02-27
CUS-01988,Joshua,Okafor,39,M,Asian Pakistani,derbyshire-notts,NG18,Other,34,Digital skills;Transport cost;Childcare cost,3,false,Medium,sms,ADV-0091,2025-12-01
CUS-01989,Naomi,Williams,40,F,Mixed,south-east-london,E15,Admin / office,18,Mental health;Caring responsibilities,2,false,High,push,ADV-0090,2026-03-15
CUS-01990,Megan,Taylor,34,F,White British,derbyshire-notts,DE1,Warehouse / logistics,10,Transport cost;Childcare cost;Confidence,3,true,Low,call,ADV-0230,2026-02-11
CUS-01991,Reece,Murphy,57,M,White British,north-london,N1,Construction,49,English language;Housing instability;Mental health,3,false,Medium,sms,ADV-0044,2026-04-21
CUS-01992,Sarah,Hollis,57,F,White British,south-east-london,E2,Construction,22,Childcare cost,1,false,Medium,email,ADV-0236,2026-03-03
CUS-01993,Sean,Adekoya,30,M,Black African,south-east-london,E15,Construction,18,Transport cost,1,false,Medium,sms,ADV-0221,2025-11-03
CUS-01994,Bibi,Murphy,34,F,Asian Bangladeshi,wales,LL11,Construction,19,,0,false,Medium,sms,ADV-0153,2026-02-19
CUS-01995,Liam,Jones,38,M,White British,wales,NP19,Construction,14,Transport cost,1,true,Medium,sms,ADV-0208,2025-10-17
CUS-01996,Halima,Williams,39,F,Other White,wales,LL11,Hospitality,28,Housing instability;Confidence;Caring responsibilities,3,false,Low,sms,ADV-0173,2026-03-02
CUS-01997,Ruth,Evans,36,F,White British,south-east-london,SE1,Warehouse / logistics,29,Caring responsibilities;Digital skills;English language;Transport cost,4,false,Medium,push,ADV-0164,2026-03-08
CUS-01998,Leah,Okafor,38,F,Black Caribbean,north-london,NW3,Care / health,23,Physical health,1,false,High,sms,ADV-0191,2025-10-13
CUS-01999,Ellie,Mahmood,35,Other,Mixed,derbyshire-notts,DE1,Driving,14,Caring responsibilities,1,false,High,push,ADV-0214,2025-09-30
CUS-02000,Liam,Taylor,52,M,Mixed,north-london,HA1,Hospitality,17,,0,false,Medium,call,ADV-0156,2026-01-18
CUS-02001,Damian,Adekoya,45,M,Black Caribbean,derbyshire-notts,NG18,Other,17,Mental health;Caring responsibilities,2,false,High,call,ADV-0201,2026-02-20
CUS-02002,Jamal,Brown,45,M,White British,wales,CF10,Warehouse / logistics,6,Criminal record;Caring responsibilities;Physical health,3,false,Medium,push,ADV-0166,2025-10-16
CUS-02003,Folake,Okafor,47,F,Mixed,south-east-london,E13,Construction,41,,0,false,Medium,call,ADV-0145,2025-10-13
CUS-02004,Kwame,Mahmood,45,M,Black African,wales,SA1,Warehouse / logistics,23,Confidence,1,false,High,push,ADV-0047,2025-11-09
CUS-02005,Tom,Murphy,26,Other,Black Caribbean,south-yorkshire,S60,Hospitality,29,,0,false,Medium,email,ADV-0069,2025-09-06
CUS-02006,Olu,Akin,38,M,White British,south-east-london,E13,Care / health,24,Mental health,1,false,Medium,push,ADV-0107,2026-01-21
CUS-02007,Kwame,Begum,36,M,Other Asian,derbyshire-notts,NG7,Care / health,20,Childcare cost,1,false,Medium,sms,ADV-0170,2025-09-09
CUS-02008,Tracy,Adekoya,43,F,White British,south-yorkshire,DN4,Retail,36,Childcare cost;English language,2,false,Medium,email,ADV-0082,2025-12-17
CUS-02009,Jamal,Taylor,41,M,Black African,south-east-london,E20,Care / health,13,Criminal record,1,false,Medium,sms,ADV-0182,2025-09-11
CUS-02010,Connor,Patel,32,M,White British,south-east-london,SE15,Care / health,21,Physical health,1,true,High,sms,ADV-0068,2025-10-02
CUS-02011,Chantelle,Brown,34,F,Other White,derbyshire-notts,S81,Manufacturing,16,Transport cost;Digital skills,2,false,Medium,call,ADV-0162,2026-04-09
CUS-02012,Mohammed,Ahmed,37,M,White British,south-yorkshire,DN1,Warehouse / logistics,12,Childcare cost,1,false,Low,push,ADV-0138,2025-09-27
CUS-02013,Theo,Ali,44,M,Black Caribbean,south-east-london,E2,Warehouse / logistics,49,Confidence;Digital skills;Physical health;Housing instability,4,false,Medium,sms,ADV-0237,2025-10-31
CUS-02014,Ibrahim,O'Connor,32,M,Other Asian,south-yorkshire,DN1,Admin / office,42,Transport cost;Mental health,2,false,Medium,email,ADV-0129,2025-11-12
CUS-02015,Dylan,Carter,50,M,White British,south-yorkshire,S60,Security,33,Mental health,1,false,Medium,email,ADV-0009,2026-02-27
CUS-02016,Maria,Davies,27,F,Other White,north-london,UB1,Cleaning / facilities,18,Digital skills;English language;Physical health,3,true,Low,push,ADV-0103,2026-03-20
CUS-02017,Junior,Brown,40,M,White British,south-east-london,E2,Warehouse / logistics,19,Transport cost;Childcare cost,2,false,Medium,sms,ADV-0015,2026-03-20
CUS-02018,Aaron,Hussain,37,M,White British,south-east-london,E2,Care / health,34,English language;Physical health,2,true,Medium,sms,ADV-0090,2025-12-11
CUS-02019,Kai,Okafor,22,M,Mixed,wales,CF10,Warehouse / logistics,15,Mental health;Caring responsibilities;Transport cost,3,false,Medium,sms,ADV-0183,2025-10-22
CUS-02020,Connor,Mensah,39,M,Black African,wales,CF10,Hospitality,55,,0,false,Medium,sms,ADV-0157,2025-11-22
CUS-02021,Dylan,Jones,35,M,White British,wales,CF10,Construction,14,Confidence,1,false,Medium,email,ADV-0209,2026-02-14
CUS-02022,Tom,Carter,48,M,Black African,wales,SA1,Cleaning / facilities,57,Housing instability;English language;Criminal record,3,false,Medium,sms,ADV-0177,2025-09-26
CUS-02023,Yvonne,Jones,28,F,Asian Indian,south-yorkshire,DN4,Admin / office,53,Digital skills,1,true,High,call,ADV-0080,2026-05-16
CUS-02024,Amina,Davies,36,F,White British,south-yorkshire,S60,Security,22,English language;Confidence,2,false,High,sms,ADV-0027,2026-04-09
CUS-02025,Kai,O'Connor,30,M,Black African,south-east-london,E6,Manufacturing,21,Criminal record;Confidence;Caring responsibilities,3,false,Low,sms,ADV-0197,2026-03-17
CUS-02026,Liam,Ofori,37,M,Black African,south-east-london,E2,Warehouse / logistics,37,Transport cost,1,false,High,push,ADV-0195,2026-04-07
CUS-02027,Leah,Roberts,52,F,White British,wales,NP20,Warehouse / logistics,12,Childcare cost;Transport cost;Mental health,3,true,Medium,push,ADV-0177,2025-09-06
CUS-02028,Aaron,Iwobi,30,M,Black African,derbyshire-notts,NG7,Construction,20,Criminal record;Physical health,2,false,High,sms,ADV-0239,2025-11-17
CUS-02029,Lola,Knight,31,F,Black African,south-yorkshire,S6,Retail,47,Housing instability;Mental health,2,false,Low,sms,ADV-0175,2026-02-19
CUS-02030,Callum,Williams,43,M,Other,north-london,NW1,Cleaning / facilities,8,English language;Childcare cost,2,false,Medium,email,ADV-0088,2025-10-25
CUS-02031,Tia,Lewis,41,F,White British,south-yorkshire,DN1,Admin / office,45,Transport cost,1,false,High,sms,ADV-0159,2025-11-17
CUS-02032,Mohammed,Mahmood,37,M,White British,derbyshire-notts,S40,Care / health,14,Criminal record;Transport cost,2,true,Medium,sms,ADV-0058,2025-09-10
CUS-02033,Tyrese,Singh,38,M,White British,south-yorkshire,S10,Hospitality,23,Confidence,1,false,Medium,push,ADV-0042,2025-10-28
CUS-02034,Ibrahim,Mensah,49,M,Asian Pakistani,south-east-london,SE1,Construction,43,Caring responsibilities;Mental health,2,false,Medium,push,ADV-0176,2025-09-09
CUS-02035,Aaron,Jones,39,M,Mixed,south-yorkshire,DN4,Retail,10,Criminal record;Digital skills;Confidence;Transport cost,4,false,Medium,push,ADV-0172,2026-04-06
CUS-02036,Joel,Mensah,36,M,Other,wales,SA1,Security,14,Caring responsibilities,1,true,Low,sms,ADV-0026,2025-09-03
CUS-02037,Folake,Roberts,37,F,Black African,south-east-london,E15,Admin / office,37,Confidence,1,false,Low,email,ADV-0072,2025-10-23
CUS-02038,Nasir,Davies,39,M,Black African,derbyshire-notts,NG1,Warehouse / logistics,24,Physical health,1,false,Medium,push,ADV-0213,2025-12-14
CUS-02039,Joel,O'Connor,37,M,Asian Pakistani,south-yorkshire,WF1,Retail,40,Confidence,1,false,Medium,sms,ADV-0093,2026-02-21
CUS-02040,Joshua,Hollis,35,M,Asian Bangladeshi,wales,CF10,Retail,27,Caring responsibilities;Confidence,2,false,Low,sms,ADV-0045,2026-03-29
CUS-02041,Amina,Evans,30,Other,Other White,south-yorkshire,S60,Cleaning / facilities,37,Caring responsibilities,1,false,Medium,email,ADV-0138,2026-02-05
CUS-02042,Liam,Carter,39,M,White British,south-east-london,E15,Manufacturing,32,Criminal record;Confidence;Physical health,3,false,High,sms,ADV-0084,2026-04-08
CUS-02043,Bilal,Hussain,36,M,Black Caribbean,derbyshire-notts,DE1,Warehouse / logistics,29,Criminal record;Caring responsibilities,2,false,Low,call,ADV-0091,2025-10-14
CUS-02044,Joel,Begum,55,M,Asian Bangladeshi,derbyshire-notts,NG7,Construction,19,Housing instability;English language;Digital skills,3,false,Medium,sms,ADV-0203,2026-02-01
CUS-02045,Amina,Walker,49,F,White British,wales,NP19,Retail,43,Mental health;Housing instability,2,false,Medium,push,ADV-0098,2025-10-28
CUS-02046,Sean,Begum,39,M,Black Caribbean,south-east-london,E15,Security,12,Housing instability;Caring responsibilities,2,false,Low,sms,ADV-0043,2026-04-25
CUS-02047,Daniel,Ahmed,52,M,White British,wales,NP20,Care / health,37,Caring responsibilities,1,false,Medium,push,ADV-0166,2025-10-03
CUS-02048,Aaron,Patel,50,M,Asian Pakistani,south-yorkshire,S60,Other,44,Caring responsibilities,1,false,High,push,ADV-0175,2025-10-10
CUS-02049,Tracy,Jones,47,F,Black African,wales,LL57,Retail,34,Caring responsibilities,1,true,Low,sms,ADV-0105,2026-03-24
CUS-02050,Nasir,Evans,44,M,White British,south-east-london,E2,Cleaning / facilities,13,English language,1,false,Low,push,ADV-0202,2025-09-01
CUS-02051,Halima,Mahmood,27,F,Asian Pakistani,derbyshire-notts,NG1,Admin / office,17,Mental health,1,false,Medium,sms,ADV-0214,2026-03-02
CUS-02052,Joel,Mahmood,48,M,White British,south-east-london,E2,Driving,26,Caring responsibilities;Childcare cost,2,false,Low,sms,ADV-0182,2025-10-27
CUS-02053,Demi,Williams,25,F,Black Caribbean,south-yorkshire,WF1,Hospitality,33,Confidence;English language,2,true,Medium,sms,ADV-0093,2026-04-28
CUS-02054,Tom,Akin,35,M,Black African,south-yorkshire,DN1,Warehouse / logistics,25,Criminal record,1,false,Medium,email,ADV-0171,2025-09-26
CUS-02055,Folake,Akin,29,F,White British,south-east-london,E15,Hospitality,29,Mental health,1,false,Medium,sms,ADV-0205,2025-11-06
CUS-02056,Dylan,Murphy,52,M,Asian Bangladeshi,north-london,N1,Driving,29,,0,false,Low,sms,ADV-0106,2025-12-15
CUS-02057,Olu,Lewis,42,M,Black Caribbean,wales,CF10,Security,35,,0,false,Medium,call,ADV-0140,2026-02-10
CUS-02058,Sarah,Lewis,35,F,White British,south-yorkshire,S6,Retail,12,Caring responsibilities,1,false,High,sms,ADV-0142,2025-10-18
CUS-02059,Femi,Ahmed,35,M,Other White,derbyshire-notts,S81,Construction,9,Physical health;Caring responsibilities,2,false,High,sms,ADV-0048,2025-11-15
CUS-02060,Tia,O'Connor,37,F,White British,derbyshire-notts,S40,Warehouse / logistics,36,Childcare cost;English language,2,false,High,email,ADV-0100,2025-09-23
CUS-02061,Faye,Brown,54,F,White British,south-yorkshire,S6,Hospitality,25,Digital skills;Physical health;Caring responsibilities;English language,4,false,Medium,sms,ADV-0008,2025-09-11
CUS-02062,Junior,Bailey,50,Other,White British,south-east-london,E20,Security,30,Confidence;Mental health,2,false,Medium,email,ADV-0202,2026-02-20
CUS-02063,Joel,Singh,46,M,Black African,south-east-london,E15,Retail,32,English language;Mental health,2,false,High,push,ADV-0127,2026-04-30
CUS-02064,Ellie,Hollis,37,F,White British,wales,SA1,Retail,30,Mental health;Criminal record,2,false,Medium,sms,ADV-0167,2025-09-12
CUS-02065,Folake,Khan,61,F,Black Caribbean,derbyshire-notts,NG1,Care / health,15,Criminal record,1,false,Low,email,ADV-0023,2025-09-12
CUS-02066,Demi,Khan,47,F,White British,south-yorkshire,DN4,Care / health,33,English language;Childcare cost,2,false,Medium,sms,ADV-0118,2026-02-24
CUS-02067,Ryan,O'Connor,50,M,Black Caribbean,wales,SA1,Retail,10,Caring responsibilities,1,false,Low,push,ADV-0166,2025-09-30
CUS-02068,Marcus,Knight,51,M,Black African,wales,SA1,Retail,50,Transport cost,1,true,Medium,push,ADV-0208,2026-01-19
CUS-02069,Connor,Singh,40,M,Asian Bangladeshi,derbyshire-notts,S40,Construction,8,,0,false,Medium,sms,ADV-0091,2025-12-24
CUS-02070,Jamal,Ali,30,M,Asian Bangladeshi,wales,CF24,Retail,56,Housing instability,1,true,Medium,sms,ADV-0177,2026-04-20
CUS-02071,Tracy,Mahmood,42,F,Mixed,wales,LL57,Hospitality,12,Confidence,1,false,Low,call,ADV-0173,2026-01-30
CUS-02072,Demi,Singh,47,F,White British,south-yorkshire,DN4,Warehouse / logistics,21,Transport cost;Caring responsibilities;Childcare cost,3,false,Medium,push,ADV-0051,2026-02-22
CUS-02073,Marcus,Begum,57,M,Asian Indian,derbyshire-notts,NG7,Retail,9,Housing instability,1,true,High,email,ADV-0137,2026-03-13
CUS-02074,Kwame,Bailey,38,M,White British,north-london,NW3,Warehouse / logistics,13,,0,false,Low,push,ADV-0156,2025-11-05
CUS-02075,Megan,Akin,48,F,White British,wales,NP19,Admin / office,43,Digital skills;Transport cost;Housing instability;Mental health,4,false,Medium,sms,ADV-0047,2025-11-02
CUS-02076,Lola,Ahmed,38,F,Asian Indian,south-east-london,E13,Retail,15,Housing instability,1,false,Medium,sms,ADV-0237,2025-11-28
CUS-02077,Ruth,Jones,36,F,Asian Bangladeshi,south-east-london,E15,Hospitality,36,English language,1,false,Medium,push,ADV-0182,2025-12-01
CUS-02078,Kelly,Knight,50,F,White British,north-london,NW3,Warehouse / logistics,36,English language,1,false,Medium,sms,ADV-0180,2026-03-17
CUS-02079,Bilal,Khan,39,M,Black African,north-london,HA1,Care / health,27,Caring responsibilities;Childcare cost,2,false,Medium,sms,ADV-0028,2025-12-30
CUS-02080,Kelly,Murphy,49,F,White British,wales,CF10,Construction,48,Caring responsibilities;English language;Digital skills;Criminal record,4,true,Medium,sms,ADV-0001,2026-04-12
CUS-02081,Aaron,Bailey,42,M,White British,south-east-london,SE1,Warehouse / logistics,10,,0,true,Medium,call,ADV-0010,2025-09-21
CUS-02082,Yvonne,Carter,49,F,White British,south-yorkshire,LS9,Warehouse / logistics,17,Caring responsibilities;English language,2,false,Medium,push,ADV-0027,2025-12-01
CUS-02083,Naomi,Hussain,48,F,Mixed,south-east-london,E2,Retail,11,Mental health;Housing instability;Confidence,3,false,High,push,ADV-0135,2025-09-21
CUS-02084,Olu,Khan,49,M,White British,north-london,UB1,Manufacturing,19,Physical health;Caring responsibilities,2,false,Medium,push,ADV-0016,2025-10-05
CUS-02085,Sean,Evans,26,M,White British,north-london,HA9,Manufacturing,40,Digital skills,1,false,Medium,sms,ADV-0035,2025-12-18
CUS-02086,Sophie,Hussain,38,Other,Other White,south-yorkshire,S10,Driving,39,Mental health;Confidence,2,true,High,sms,ADV-0125,2025-11-17
CUS-02087,Marcus,Walker,40,M,Black African,derbyshire-notts,DE22,Care / health,24,,0,false,Medium,sms,ADV-0121,2025-10-22
CUS-02088,Joshua,Mahmood,38,M,Black Caribbean,north-london,HA9,Driving,8,,0,false,High,email,ADV-0053,2026-04-02
CUS-02089,Tracy,Roberts,46,F,White British,north-london,UB1,Driving,28,Caring responsibilities;Confidence;Criminal record,3,false,Medium,sms,ADV-0141,2025-12-07
CUS-02090,Liam,Okafor,35,M,White British,south-yorkshire,S6,Security,30,Criminal record;Housing instability,2,false,High,email,ADV-0148,2025-09-28
CUS-02091,Nasir,Taylor,36,M,White British,derbyshire-notts,DE1,Manufacturing,16,Mental health;Criminal record,2,false,Medium,push,ADV-0023,2026-02-24
CUS-02092,Bilal,Walker,25,M,Other Asian,south-yorkshire,S1,Driving,38,Childcare cost,1,false,High,email,ADV-0142,2026-04-16
CUS-02093,Ibrahim,Taylor,30,M,White British,north-london,NW3,Retail,11,Childcare cost;Caring responsibilities,2,false,Medium,push,ADV-0021,2026-02-22
CUS-02094,Marcus,Williams,32,M,Mixed,south-yorkshire,S60,Warehouse / logistics,31,Transport cost,1,false,High,sms,ADV-0083,2025-11-24
CUS-02095,Folake,Bailey,57,F,Black African,wales,LL11,Security,37,Transport cost,1,false,Medium,push,ADV-0026,2026-04-10
CUS-02096,Ibrahim,Iwobi,37,M,White British,south-east-london,E3,Cleaning / facilities,18,Mental health,1,false,Medium,sms,ADV-0010,2025-09-12
CUS-02097,Daniel,Walker,46,M,Mixed,south-yorkshire,S1,Warehouse / logistics,24,Physical health;English language,2,false,High,email,ADV-0009,2025-12-17
CUS-02098,Aisha,Evans,24,F,Asian Indian,derbyshire-notts,NG18,Care / health,14,Housing instability;Mental health,2,false,Medium,email,ADV-0048,2025-09-04
CUS-02099,Bilal,Hussain,43,M,Black Caribbean,south-east-london,SE1,Other,13,Transport cost;Digital skills,2,false,Medium,sms,ADV-0188,2025-09-07
CUS-02100,Yusuf,Ofori,48,M,White British,south-east-london,E13,Driving,15,Confidence;Physical health;Mental health,3,false,Medium,push,ADV-0087,2026-01-11
CUS-02101,Connor,Walker,42,M,Black Caribbean,south-east-london,E3,Care / health,39,Physical health;Mental health,2,false,High,push,ADV-0072,2026-02-06
CUS-02102,Yvonne,Mahmood,38,F,Asian Bangladeshi,north-london,N17,Admin / office,26,Confidence;Digital skills,2,false,High,push,ADV-0154,2025-12-05
CUS-02103,Theo,Brown,39,M,Black Caribbean,south-east-london,E13,Security,27,Confidence;Caring responsibilities,2,false,High,sms,ADV-0185,2026-02-07
CUS-02104,Priya,Carter,55,F,White British,wales,CF24,Construction,47,Confidence;Transport cost;Mental health,3,false,Medium,call,ADV-0098,2026-02-09
CUS-02105,Sarah,Akin,44,F,Other White,derbyshire-notts,NG18,Cleaning / facilities,12,Childcare cost;Caring responsibilities,2,false,Medium,push,ADV-0023,2025-11-14
CUS-02106,Junior,Murphy,43,M,Asian Pakistani,derbyshire-notts,NG18,Admin / office,32,English language,1,false,Medium,sms,ADV-0128,2026-02-19
CUS-02107,Megan,Mahmood,33,F,White British,wales,SA1,Cleaning / facilities,9,,0,false,High,call,ADV-0101,2025-12-14
CUS-02108,Ashley,Ali,35,M,White British,south-yorkshire,LS9,Cleaning / facilities,51,,0,false,Low,sms,ADV-0104,2026-02-02
CUS-02109,Ruth,Ofori,30,F,White British,north-london,HA9,Hospitality,16,Transport cost;Confidence,2,true,Low,push,ADV-0116,2025-09-22
CUS-02110,Aiden,Hollis,38,M,White British,south-yorkshire,DN4,Care / health,23,Physical health;Criminal record,2,true,High,sms,ADV-0083,2026-03-17
CUS-02111,Priya,Mahmood,45,F,Black African,wales,NP20,Hospitality,32,English language,1,false,Medium,push,ADV-0155,2025-10-19
CUS-02112,Aiden,Hollis,51,M,White British,south-yorkshire,S10,Retail,28,Physical health,1,false,Medium,push,ADV-0099,2026-04-16
CUS-02113,Megan,Ofori,47,F,Black African,derbyshire-notts,DE22,Construction,30,Childcare cost,1,true,Medium,push,ADV-0229,2026-01-29
CUS-02114,Megan,Carter,43,F,Other White,south-yorkshire,DN4,Retail,23,English language,1,false,Medium,sms,ADV-0242,2026-03-14
CUS-02115,Reece,Hollis,53,M,Black Caribbean,wales,CF24,Warehouse / logistics,34,English language,1,false,Medium,push,ADV-0136,2026-04-16
CUS-02116,Priya,Davies,33,F,Black African,south-east-london,SE10,Hospitality,15,Criminal record;Caring responsibilities,2,false,Medium,sms,ADV-0041,2026-02-01
CUS-02117,Mohammed,Okafor,23,M,White British,south-yorkshire,WF1,Driving,25,Housing instability;Criminal record;Confidence,3,true,Medium,call,ADV-0129,2026-01-25
CUS-02118,Sean,Begum,41,M,Mixed,derbyshire-notts,DE1,Retail,24,,0,true,Medium,sms,ADV-0229,2025-10-22
CUS-02119,Nasir,Roberts,39,M,White British,wales,CF10,Hospitality,21,Mental health;Caring responsibilities;Digital skills,3,false,Medium,sms,ADV-0019,2025-12-05
